,train,val,test
68,2466893-B2,25021911B2,25021622B4
69,2466898-B2,2463656-B2,25018592B
70,2466899-B2,2477668-B3,25012148B4
71,2468105-B2,2469496-B,25025602B2
72,2468321-B2,25024983B2,2468720-B2
73,2468325-B,2487376-B2,2485517-B2
74,2468417-B2,2469256-B2,2469230-B
75,2468419-B2,25002744B2,25017539B2
76,2468419-B3,2472481-B2,25013162B2
77,2468442-B2,2491191B3,25016785B2
78,2468673-B2,2473228-B2,25013062B3
79,2468954-B2,2485303-B2,2460405-B2
80,2469004-B2,2471072-B2,2484883-B2
81,2469005-B2,2488475-B2,2490820B2
82,2469007-B2,25015820B,25015103B2
83,2469019-B2,25012148B3,25017089B2
84,2469023-B2,25002906B2,25009529B2
85,2469023-B4,25019376B2,2474704-B2
86,2469024-B,25012170B4,2486859-B2
87,2469029-B2,2460753-B2,25018910B2
88,2469033-B2,2483363-B3,25025570B2
89,2469072-B2,2465397-B,2489203-B
90,2469074-B2,25019621B4,25016829B2
91,2469110-B3,25013871B6,2469661-B
92,2469260-B3,2461703-B3,25002472B2
93,2469505-B2,2485328-B2,25024982B2
94,2469569-B2,2482956-B,2488767-B
95,2469693-B,25009756B2,25019081B3
96,2469849-B2,25015190B2,25002898B2
97,2469916-B2,2473266-B,2465639-B2
98,2469965-B2,2473600-B3,25002789B2
99,2469969-B2,2488065-B3,2466881-B2
100,2470260-B,25021164B2,2463647-B2
101,2470405-B2,25024243B2,2473394-B2
102,2470657-B3,2489131-B3,25022278B2
103,2471237-B2,25021894B2,2470647-B2
104,2471595-B3,2491560B2,25025262B2
105,2471618-B3,2474612-B2,2477189-B3
106,2471885-B2,2484743-B4,25026798B2
107,2471887-B,2486813-B2,2462290-B2
108,2471957-B,25015607B2,2461857-B2
109,2471959-B2,25022038B2,25017355B1
110,2471963-B,25024431B,25014217B2
111,2472316-B7,2477189-B2,2476983-B
112,2472471-B2,2486653-B2,2484734-B5
113,2472500-B2,25021538B2,25017932B2
114,2472505-B,25003038B2,2466159-B2
115,2472509-B6,2463379-B4,25022019B2
116,2473212-B4,2476295-B3,2470270-B2
117,2473218-B2,2489137-B4,25012760B2
118,2473218-B3,25017073B2,2488044-B2
119,2473272-B3,25026180B2,2487388-B2
120,2473366-B2,2485318-B2,2466152-B2
121,2473534-B2,25016801B2,2471452-B2
122,2473545-B2,2476681-B2,2487935-B2
123,2473549-B,25009747B,2484004-B2
124,2473623-B2,2486197-B2,25016903B4
125,2473738-B3,25021662B2,2490860B2
126,2474124-B2,2461755-B3,25012253B3
127,2474140-B3,25027181B2,2462939-B
128,2474150-B3,25026285B2,25025616B
129,2474188-B2,2483850-B2,2485536-B2
130,2474291-B2,25015594B2,2460615-B4
131,2474337-B3,25023687B4,25021665B2
132,2474500-B2,2488960-B2,25021277B3
133,2474626-B2,25019339B3,25017341B3
134,2474631-B3,25017739B2,25017930B
135,2474638-B3,25021735B5,2488040-B
136,2474718-B4,2484660-B2,2485632-B
137,2474721-B,2482111-B2,25027131B2
138,2474739-B2,25026144B3,25023935B2
139,2474901-B,25025087B,25019503B
140,2475011-B2,2491579B,25024765B2
141,2475022-B,25023972B3,25014298B2
142,2475159-B,25025076B,25027181B3
143,2475184-B2,25019294B2,25020232B
144,2476242-B2,2485473-B2,2487063-B2
145,2476250-B2,2488987-B2,25014627B3
146,2476252-B2,2488302-B2,25022584B3
147,2476358-B2,2487053-B2,2483073-B3
148,2476376-B2,25020799B3,25024982B1
149,2476391-B2,25017355B4,2485164-B2
150,2476750-B,25015191B2,25021196B2
151,2476834-B3,25027193B,25018956B3
152,2476856-B2,25015640B3,25002379B2
153,2476984-B2,25025954B3,25013629B6
154,2477039-B,25026782B3,25023828B
155,2477053-B3,2476286-B2,25015784B2
156,2477118-B4,25013977B2,25015496B
157,2477285-B2,25026144B2,25019675B2
158,2477670-B2,,
159,2477695-B2,,
160,2477809-B3,,
161,2477814-B5,,
162,2477941-B2,,
163,2477949-B2,,
164,2477977-B3,,
165,2478091-B4,,
166,2481696-B4,,
167,2481703-B2,,
168,2481723-B2,,
169,2481750-B2,,
170,2482055-B2,,
171,2482056-B4,,
172,2482056-B9,,
173,2482461-B2,,
174,2482483-B2,,
175,2482607-B,,
176,2482886-B2,,
177,2482896-B2,,
178,2482952-B2,,
179,2482962-B2,,
180,2482964-B2,,
181,2482969-B,,
182,2482992-B,,
183,2483014-B4,,
184,2483055-B2,,
185,2483211-B2,,
186,2483215-B5,,
187,2483215-B6,,
188,2483220-B1,,
189,2483768-B4,,
190,2483846-B,,
191,2483862-B2,,
192,2483961-B3,,
193,2483973-B1,,
194,2483993-B2,,
195,2484209-B2,,
196,2484220-B3,,
197,2484228-B,,
198,2484301-B2,,
199,2484312-B2,,
200,2484463-B2,,
201,2484633-B2,,
202,2484771-B3,,
203,2485059-B2,,
204,2485259-B6,,
205,2485275-B2,,
206,2485322-B2,,
207,2485635-B2,,
208,2485803-B2,,
209,2485805-B,,
210,2485969-B2,,
211,2486100-B,,
212,2486104-B1,,
213,2486104-B2,,
214,2486191-B,,
215,2486653-B3,,
216,2486687-B3,,
217,2487140-B2,,
218,2487143-B,,
219,2487237-B2,,
220,2487558-B2,,
221,2487651-B,,
222,2487656-B4,,
223,2487664-B2,,
224,2487941-B2,,
225,2488044-B3,,
226,2488050-B3,,
227,2488330-B2,,
228,2488344-B2,,
229,2488369-B2,,
230,2488477-B2,,
231,2488769-B2,,
232,2489331-B2,,
233,2490526B3,,
234,2490547B2,,
235,2490750B4,,
236,2490820B3,,
237,2490837B2,,
238,2490963B2,,
239,2490964B2,,
240,2490978B2,,
241,2491131B2,,
242,2491191B2,,
243,2491275B2,,
244,25001929B3,,
245,25001939B2,,
246,25001965B2,,
247,25001966B2,,
248,25002238B,,
249,25002329B2,,
250,25002391B2,,
251,25002504B2,,
252,25002663B5,,
253,25002788B2,,
254,25002801B1,,
255,25002897B2,,
256,25002907B3,,
257,25009124B2,,
258,25009148B4,,
259,25009294B2,,
260,25009297B,,
261,25009367B2,,
262,25009539B3,,
263,25009578B4,,
264,25012153B2,,
265,25012170B5,,
266,25012175B4,,
267,25012485B2,,
268,25012628B2,,
269,25012915B2,,
270,25012919B8,,
271,25013189B3,,
272,25013352B2,,
273,25013465B2,,
274,25013878B2,,
275,25014124B2,,
276,25014217B3,,
277,25014226B2,,
278,25014265B2,,
279,25014268B,,
280,25014318B,,
281,25014684B,,
282,25015070B2,,
283,25015087B2,,
284,25015234B2,,
285,25015408B3,,
286,25015422B,,
287,25015488B2,,
288,25015495B3,,
289,25015495B4,,
290,25015622B2,,
291,25015625B2,,
292,25015811B3,,
293,25015811B4,,
294,25015870B3,,
295,25016077B2,,
296,25016088B2,,
297,25016772B2,,
298,25016905B4,,
299,25016915B2,,
300,25016926B2,,
301,25017218B3,,
302,25017220B2,,
303,25017227B2,,
304,25017320B2,,
305,25017372B2,,
306,25017518B2,,
307,25017538B4,,
308,25017711B,,
309,25017718B2,,
310,25017748B2,,
311,25017948B3,,
312,25018002B2,,
313,25018050B2,,
314,25018453B2,,
315,25018457B2,,
316,25018571B2,,
317,25018584B,,
318,25019283B2,,
319,25019284B2,,
320,25019352B2,,
321,25019379B,,
322,25019384B2,,
323,25019508B4,,
324,25019621B2,,
325,25019790B2,,
326,25019806B2,,
327,25020257B2,,
328,25020263B2,,
329,25020282B2,,
330,25020714B2,,
331,25020760B3,,
332,25021120B4,,
333,25021197B2,,
334,25021260B2,,
335,25021291B2,,
336,25021419B1,,
337,25021474B,,
338,25021481B2,,
339,25021575B4,,
340,25021640B3,,
341,25021667B2,,
342,25021893B2,,
343,25021894B3,,
344,25021918B4,,
345,25022343B3,,
346,25022354B2,,
347,25022406B2,,
348,25023184B2,,
349,25023590B3,,
350,25023590B4,,
351,25023687B2,,
352,25023690B3,,
353,25023869B3,,
354,25023930B2,,
355,25023934B2,,
356,25023936B2,,
357,25024142B2,,
358,25024310B3,,
359,25024688B2,,
360,25024698B4,,
361,25024709B2,,
362,25024732B2,,
363,25024878B3,,
364,25025083B2,,
365,25025102B2,,
366,25025240B,,
367,25025297B,,
368,25025298B2,,
369,25025506B,,
370,25025509B2,,
371,25025510B1,,
372,25025675B2,,
373,25025788B2,,
374,25025953B2,,
375,25026075B2,,
376,25026081B2,,
377,25026163B,,
378,25026669B2,,
379,25026740B2,,
380,25027122B2,,
381,25027167B2,,
382,25027290B2,,
383,2460943-B3,,
384,2462468-B2,,
385,2462609-B2,,
386,2463367-B2,,
387,2476299-B2,,
388,2476693-B3,,
389,2477926-B4,,
390,2482883-B2,,
391,2484791-B2,,
392,2484862-B3,,
393,2485276-B3,,
394,2486102-B2,,
395,2487043-B,,
396,2487518-B,,
397,2487567-B2,,
398,2488335-B,,
399,2490980B,,
400,2491552B,,
401,25002510B2,,
402,25009557B,,
403,25012737B4,,
404,25013062B2,,
405,25013189B4,,
406,25015052B3,,
407,25015191B3,,
408,25015215B2,,
409,25015421B3,,
410,25015471B,,
411,25015608B2,,
412,25015640B5,,
413,25015798B2,,
414,25015867B2,,
415,25016027B,,
416,25016031B2,,
417,25016827B2,,
418,25017342B2,,
419,25017499B,,
420,25017500B,,
421,25017592B3,,
422,25017730B2,,
423,25017923B,,
424,25018478B2,,
425,25019094B8,,
426,25019273B,,
427,25019294B1,,
428,25019335B6,,
429,25019339B2,,
430,25019474B2,,
431,25019629B2,,
432,25019705B2,,
433,25020353B2,,
434,25020556B4,,
435,25020714B4,,
436,25020799B5,,
437,25021277B4,,
438,25021421B2,,
439,25021487B,,
440,25021555B2,,
441,25021558B2,,
442,25021665B3,,
443,25021672B,,
444,25021890B4,,
445,25021890B6,,
446,25021922B2,,
447,25022013B,,
448,25022344B2,,
449,25022458B2,,
450,25022584B2,,
451,25022613B2,,
452,25023174B2,,
453,25023327B3,,
454,25023687B3,,
455,25023846B4,,
456,25023961B2,,
457,25024254B2,,
458,25024433B2,,
459,25024695B2,,
460,25024855B4,,
461,25024875B2,,
462,25025097B,,
463,25025291B,,
464,25025293B2,,
465,25025567B4,,
466,25025569B,,
467,25025951B,,
468,25025975B2,,
469,25026103B2,,
470,25026294B3,,
471,25026499B3,,
472,25026509B,,
473,25026752B,,
474,25026797B2,,
475,25027181B4,,
476,25027181B5,,
477,25027181B6,,
