,train,val,test
119,2474721-B,2474150-B3,25012153B2
120,2474739-B2,2475184-B2,2487896-B2
121,2474901-B,25019379B,2474631-B3
122,2475011-B2,2465639-B2,2477118-B4
123,2475022-B,2477814-B5,2461672-B2
124,2475126-B2,2466866-B,25017538B4
125,2476242-B2,2462170-B4,25021658B3
126,2476250-B2,2482992-B,25023977B2
127,2476295-B3,25025567B4,2488960-B2
128,2476391-B2,25021196B2,25017500B
129,2476834-B3,2483850-B2,25024765B2
130,2476856-B2,25009557B,25027181B4
131,2476983-B,25019503B,25021665B3
132,2476984-B2,2460615-B4,25023935B2
133,2477039-B,25016031B2,25025097B
134,2477053-B3,25026103B2,25024855B4
135,2477058-B2,25026499B3,25015608B2
136,2477285-B2,25015191B3,25027181B6
137,2477476-B2,25015496B,25021421B2
138,2477541-B2,2463367-B2,2484791-B2
139,2477577-B3,25021890B4,2488335-B
140,2477668-B3,25026144B3,25026752B
141,2477670-B2,25020799B3,2482883-B2
142,2477695-B2,2476693-B3,2485164-B2
143,2477809-B3,25025975B2,25026509B
144,2477949-B2,25016027B,25023972B3
145,2477977-B3,25019294B2,25002379B2
146,2478091-B4,2462468-B2,25020353B2
147,2481723-B2,25025569B,25021487B
148,2481750-B2,2462939-B,25017355B4
149,2482055-B2,25015640B5,25024875B2
150,2482056-B4,25019629B2,25027181B2
151,2482056-B9,25021735B5,2487063-B2
152,2482461-B2,25021922B2,2476299-B2
153,2482956-B,25016827B2,25017739B2
154,2482957-B2,25026144B2,25015640B3
155,2482964-B2,25017592B3,25021277B3
156,2482969-B,25022584B3,2491552B
157,2483014-B4,25021558B2,25026294B3
158,2483211-B2,,
159,2483215-B5,,
160,2483215-B6,,
161,2483363-B3,,
162,2483768-B4,,
163,2483862-B2,,
164,2483961-B3,,
165,2483973-B1,,
166,2483993-B2,,
167,2484004-B2,,
168,2484209-B2,,
169,2484220-B3,,
170,2484301-B2,,
171,2484312-B2,,
172,2484633-B2,,
173,2484727-B2,,
174,2484734-B5,,
175,2484743-B4,,
176,2484771-B3,,
177,2484791-B3,,
178,2485259-B6,,
179,2485275-B2,,
180,2485322-B2,,
181,2485517-B2,,
182,2485635-B2,,
183,2485803-B2,,
184,2485969-B2,,
185,2486100-B,,
186,2486104-B2,,
187,2486165-B2,,
188,2486262-B4,,
189,2486653-B2,,
190,2486653-B3,,
191,2486687-B3,,
192,2486812-B2,,
193,2486813-B2,,
194,2486833-B2,,
195,2487140-B2,,
196,2487146-B2,,
197,2487274-B2,,
198,2487376-B2,,
199,2487558-B2,,
200,2487651-B,,
201,2487656-B4,,
202,2487664-B2,,
203,2487941-B2,,
204,2488044-B2,,
205,2488050-B3,,
206,2488330-B2,,
207,2488344-B2,,
208,2488767-B,,
209,2488806-B2,,
210,2489131-B3,,
211,2489182-B2,,
212,2489203-B,,
213,2490526B3,,
214,2490547B2,,
215,2490750B4,,
216,2490820B2,,
217,2490820B3,,
218,2490837B2,,
219,2490844B1,,
220,2490972B8,,
221,2491191B2,,
222,25001939B2,,
223,25001965B2,,
224,25001966B2,,
225,25002238B,,
226,25002388B2,,
227,25002472B2,,
228,25002496B2,,
229,25002663B5,,
230,25002744B2,,
231,25002788B2,,
232,25002789B2,,
233,25002804B2,,
234,25002898B2,,
235,25002906B2,,
236,25003038B2,,
237,25009124B2,,
238,25009148B4,,
239,25009297B,,
240,25009367B2,,
241,25009539B3,,
242,25009578B4,,
243,25009747B,,
244,25009756B2,,
245,25012148B3,,
246,25012170B5,,
247,25012175B4,,
248,25012253B3,,
249,25012485B2,,
250,25012785B2,,
251,25012915B2,,
252,25012919B8,,
253,25012919B9,,
254,25013023B2,,
255,25013062B3,,
256,25013162B2,,
257,25013189B2,,
258,25013189B3,,
259,25013352B2,,
260,25013871B6,,
261,25014160B2,,
262,25014217B2,,
263,25014217B3,,
264,25014268B,,
265,25014684B,,
266,25015064B,,
267,25015070B2,,
268,25015087B2,,
269,25015101B2,,
270,25015190B2,,
271,25015204B2,,
272,25015488B2,,
273,25015495B4,,
274,25015607B2,,
275,25015625B2,,
276,25015811B3,,
277,25015811B4,,
278,25015820B,,
279,25016077B2,,
280,25016088B2,,
281,25016903B4,,
282,25016905B4,,
283,25017089B2,,
284,25017218B3,,
285,25017220B2,,
286,25017227B2,,
287,25017338B3,,
288,25017341B4,,
289,25017355B1,,
290,25017372B2,,
291,25017383B2,,
292,25017515B2,,
293,25017539B3,,
294,25017711B,,
295,25017716B2,,
296,25017718B2,,
297,25017738B2,,
298,25017932B2,,
299,25017948B3,,
300,25018050B2,,
301,25018584B,,
302,25018910B2,,
303,25019081B3,,
304,25019102B4,,
305,25019107B,,
306,25019283B2,,
307,25019352B2,,
308,25019776B2,,
309,25019790B2,,
310,25019806B2,,
311,25020257B2,,
312,25020263B2,,
313,25020282B2,,
314,25020291B2,,
315,25020573B3,,
316,25020717B2,,
317,25020760B3,,
318,25021120B4,,
319,25021164B2,,
320,25021171B2,,
321,25021481B2,,
322,25021538B2,,
323,25021575B4,,
324,25021622B4,,
325,25021640B3,,
326,25021667B2,,
327,25021668B2,,
328,25021893B2,,
329,25021894B3,,
330,25021901B2,,
331,25021911B2,,
332,25021973B2,,
333,25022019B2,,
334,25022262B2,,
335,25022278B2,,
336,25022330B2,,
337,25022343B3,,
338,25022354B2,,
339,25022406B2,,
340,25023184B2,,
341,25023590B3,,
342,25023590B4,,
343,25023690B3,,
344,25023814B,,
345,25023869B3,,
346,25023869B4,,
347,25023936B2,,
348,25024142B2,,
349,25024243B2,,
350,25024310B3,,
351,25024431B,,
352,25024688B2,,
353,25024698B4,,
354,25024709B2,,
355,25024878B3,,
356,25025083B2,,
357,25025096B2,,
358,25025102B2,,
359,25025262B2,,
360,25025298B2,,
361,25025506B,,
362,25025509B2,,
363,25025510B1,,
364,25025510B3,,
365,25025567B3,,
366,25025570B2,,
367,25025575B2,,
368,25025602B2,,
369,25025675B2,,
370,25025953B2,,
371,25025960B2,,
372,25026103B3,,
373,25026163B,,
374,25026180B2,,
375,25026254B2,,
376,25026291B2,,
377,25026669B2,,
378,25026740B2,,
379,25026798B2,,
380,25027122B2,,
381,25027167B2,,
382,25027290B2,,
383,2460943-B3,,
384,2462609-B2,,
385,2476286-B2,,
386,2477926-B4,,
387,2482111-B2,,
388,2483073-B3,,
389,2484660-B2,,
390,2484862-B3,,
391,2485276-B3,,
392,2485473-B2,,
393,2485536-B2,,
394,2485632-B,,
395,2486102-B2,,
396,2487043-B,,
397,2487053-B2,,
398,2487518-B,,
399,2487567-B2,,
400,2488040-B,,
401,2488302-B2,,
402,2488987-B2,,
403,2490980B,,
404,2491579B,,
405,25002510B2,,
406,25012737B4,,
407,25013062B2,,
408,25013189B4,,
409,25013629B6,,
410,25013977B2,,
411,25014298B2,,
412,25014627B3,,
413,25015052B3,,
414,25015191B2,,
415,25015215B2,,
416,25015421B3,,
417,25015471B,,
418,25015594B2,,
419,25015784B2,,
420,25015798B2,,
421,25015867B2,,
422,25017341B3,,
423,25017342B2,,
424,25017499B,,
425,25017730B2,,
426,25017923B,,
427,25017930B,,
428,25018478B2,,
429,25018956B3,,
430,25019094B8,,
431,25019273B,,
432,25019294B1,,
433,25019335B6,,
434,25019339B2,,
435,25019339B3,,
436,25019474B2,,
437,25019675B2,,
438,25019705B2,,
439,25020232B,,
440,25020556B4,,
441,25020714B4,,
442,25020799B5,,
443,25021277B4,,
444,25021555B2,,
445,25021665B2,,
446,25021672B,,
447,25021890B6,,
448,25022013B,,
449,25022344B2,,
450,25022458B2,,
451,25022584B2,,
452,25022613B2,,
453,25023174B2,,
454,25023327B3,,
455,25023687B3,,
456,25023687B4,,
457,25023828B,,
458,25023846B4,,
459,25023961B2,,
460,25024254B2,,
461,25024433B2,,
462,25024695B2,,
463,25024982B1,,
464,25025076B,,
465,25025087B,,
466,25025291B,,
467,25025293B2,,
468,25025616B,,
469,25025951B,,
470,25025954B3,,
471,25026285B2,,
472,25026782B3,,
473,25026797B2,,
474,25027131B2,,
475,25027181B3,,
476,25027181B5,,
477,25027193B,,
