,train,val,test
25019284B2,True,False,False
25019352B2,True,False,False
25019376B2,True,False,False
25019379B,True,False,False
25019384B2,True,False,False
25019468B2,True,False,False
25019508B4,True,False,False
25019621B2,True,False,False
25019621B4,True,False,False
25019773B3,True,False,False
25019776B2,True,False,False
25019790B2,True,False,False
25020257B2,True,False,False
25020263B2,True,False,False
25020282B2,True,False,False
25020291B2,True,False,False
25020573B3,True,False,False
25020714B2,True,False,False
25020717B2,True,False,False
25020760B3,True,False,False
25021164B2,True,False,False
25021197B2,True,False,False
25021260B2,True,False,False
25021291B2,True,False,False
25021419B1,True,False,False
25021481B2,True,False,False
25021575B4,True,False,False
25021640B3,True,False,False
25021662B2,True,False,False
25021667B2,True,False,False
25021668B2,True,False,False
25021893B2,True,False,False
25021894B2,True,False,False
25021894B3,True,False,False
25021973B2,True,False,False
25022019B2,True,False,False
25022038B2,True,False,False
25022262B2,True,False,False
25022278B2,True,False,False
25022330B2,True,False,False
25022343B3,True,False,False
25022354B2,True,False,False
25023016B6,True,False,False
25023184B2,True,False,False
25023573B,True,False,False
25023590B4,True,False,False
25023814B,True,False,False
25023869B3,True,False,False
25023936B2,True,False,False
25023977B2,True,False,False
25024142B2,True,False,False
25024310B3,True,False,False
25024688B2,True,False,False
25024698B4,True,False,False
25024709B2,True,False,False
25024982B2,True,False,False
25025083B2,True,False,False
25025096B2,True,False,False
25025109B2,True,False,False
25025251B,True,False,False
25025262B2,True,False,False
25025298B2,True,False,False
25025510B1,True,False,False
25025510B3,True,False,False
25025567B3,True,False,False
25025575B2,True,False,False
25025602B2,True,False,False
25025953B2,True,False,False
25025960B2,True,False,False
25026081B2,True,False,False
25026163B,True,False,False
25026254B2,True,False,False
25026669B2,True,False,False
25026740B2,True,False,False
25027122B2,True,False,False
25027135B3,True,False,False
25027167B2,True,False,False
25027290B2,True,False,False
2460943-B3,True,False,False
2462468-B2,True,False,False
2462609-B2,True,False,False
2463367-B2,True,False,False
2476299-B2,True,False,False
2476693-B3,True,False,False
2477926-B4,True,False,False
2482111-B2,True,False,False
2482883-B2,True,False,False
2484660-B2,True,False,False
2485536-B2,True,False,False
2485632-B,True,False,False
2486102-B2,True,False,False
2487043-B,True,False,False
2487053-B2,True,False,False
2487063-B2,True,False,False
2487567-B2,True,False,False
2488040-B,True,False,False
2488302-B2,True,False,False
2488960-B2,True,False,False
2490980B,True,False,False
2491552B,True,False,False
25002510B2,True,False,False
25009557B,True,False,False
25013062B2,True,False,False
25013189B4,True,False,False
25013629B6,True,False,False
25013977B2,True,False,False
25014298B2,True,False,False
25015052B3,True,False,False
25015191B3,True,False,False
25015421B3,True,False,False
25015471B,True,False,False
25015496B,True,False,False
25015640B3,True,False,False
25015784B2,True,False,False
25017342B2,True,False,False
25017355B4,True,False,False
25017500B,True,False,False
25017592B3,True,False,False
25017739B2,True,False,False
25017930B,True,False,False
25018478B2,True,False,False
25019094B8,True,False,False
25019294B1,True,False,False
25019294B2,True,False,False
25019339B2,True,False,False
25019339B3,True,False,False
25019503B,True,False,False
25019675B2,True,False,False
25019705B2,True,False,False
25020353B2,True,False,False
25020556B4,True,False,False
25020799B3,True,False,False
25020799B5,True,False,False
25021196B2,True,False,False
25021277B3,True,False,False
25021487B,True,False,False
25021558B2,True,False,False
25021735B5,True,False,False
25021890B6,True,False,False
25022013B,True,False,False
25022584B2,True,False,False
25022584B3,True,False,False
25022613B2,True,False,False
25023174B2,True,False,False
25023687B3,True,False,False
25023846B4,True,False,False
25023935B2,True,False,False
25023961B2,True,False,False
25024254B2,True,False,False
25024855B4,True,False,False
25024875B2,True,False,False
25024982B1,True,False,False
25025076B,True,False,False
25025087B,True,False,False
25025097B,True,False,False
25025567B4,True,False,False
25025569B,True,False,False
25025616B,True,False,False
25025951B,True,False,False
25025954B3,True,False,False
25025975B2,True,False,False
25026103B2,True,False,False
25026144B2,True,False,False
25026285B2,True,False,False
25026294B3,True,False,False
25026499B3,True,False,False
25026509B,True,False,False
25026752B,True,False,False
25026782B3,True,False,False
25026797B2,True,False,False
25027181B2,True,False,False
25027181B5,True,False,False
25027193B,True,False,False
25027606B3,True,False,False
25027636B2,True,False,False
25027770B,True,False,False
25028010B3,True,False,False
25028014B4,True,False,False
25028134B,True,False,False
25028147B3,True,False,False
25028151B2,True,False,False
25028210B2,True,False,False
25028514B,True,False,False
25028520B3,True,False,False
25028738B2,True,False,False
25028862B2,True,False,False
25028885B2,True,False,False
25029134B,True,False,False
25029425B,True,False,False
25029425B2,True,False,False
25029425B3,True,False,False
25029560B2,True,False,False
25029565B5,True,False,False
25030118B2,True,False,False
25030157B3,True,False,False
25030157B4,True,False,False
25030619B2,True,False,False
25030630B,True,False,False
25030998B2,True,False,False
25031267B2,True,False,False
25031281B2,True,False,False
25031302B,True,False,False
25031385B4,True,False,False
25031387B2,True,False,False
25031411B3,True,False,False
25031706B,True,False,False
25031706B2,True,False,False
25032143B2,True,False,False
25032146B2,True,False,False
25032179B3,True,False,False
25032788B4,True,False,False
25032789B2,True,False,False
25033169B1,True,False,False
25033178B4,True,False,False
25033447B4,True,False,False
25033486B,True,False,False
25034327B2,True,False,False
25034940B10,True,False,False
25034940B8,True,False,False
25034940B9,True,False,False
25035354B,True,False,False
25035354B3,True,False,False
25035882B3,True,False,False
25035882B4,True,False,False
25036226B4,True,False,False
25036341B,True,False,False
25036634B2,True,False,False
25041732B,True,False,False
25042220B2,True,False,False
25042465B3,True,False,False
25042830B2,True,False,False
25043126B2,True,False,False
25043600B3,True,False,False
25044694B,True,False,False
25045403B,True,False,False
25045403B-1,True,False,False
25045450B2,True,False,False
25045625B1,True,False,False
25045676B4,True,False,False
25045801B1,True,False,False
25045801B2,True,False,False
25045807B4,True,False,False
25045829B2,True,False,False
25046631B2,True,False,False
25046855B,True,False,False
25047077B2,True,False,False
25047815B,True,False,False
25047835B3,True,False,False
25047844B2,True,False,False
25048669B2,True,False,False
25049999B2,True,False,False
25050326B,True,False,False
25050830B2,True,False,False
25050984B2,True,False,False
25051207B5,True,False,False
25052288B,True,False,False
25053425B2,True,False,False
25053683B2,True,False,False
25054130B1,True,False,False
25054130B2,True,False,False
25054212B,True,False,False
25054489B3,True,False,False
25054693B2,True,False,False
25055380B2,True,False,False
25055778B2,True,False,False
25057854B3,True,False,False
25057856B2,True,False,False
25057858B2,True,False,False
25058713B2,True,False,False
25058746B4,True,False,False
25059470B2,True,False,False
25062444B,True,False,False
25062891B4,True,False,False
25063371B2,True,False,False
25063642B,True,False,False
25063642B2,True,False,False
25063676B2,True,False,False
2461672-B2,False,True,False
25019806B2,False,True,False
25009294B2,False,True,False
25002788B2,False,True,False
2474704-B2,False,True,False
25018453B2,False,True,False
2475349-B2,False,True,False
2460753-B2,False,True,False
25023690B3,False,True,False
25014124B2,False,True,False
2462637-B2,False,True,False
25009539B3,False,True,False
25013062B3,False,True,False
2463126-B2,False,True,False
25025675B2,False,True,False
2463187-B2,False,True,False
2474140-B3,False,True,False
2482962-B2,False,True,False
2483215-B5,False,True,False
2466893-B2,False,True,False
25016926B2,False,True,False
2490844B1,False,True,False
2488344-B2,False,True,False
25024243B2,False,True,False
25009124B2,False,True,False
2472509-B6,False,True,False
25017515B2,False,True,False
25003038B2,False,True,False
2476681-B2,False,True,False
2464879-B2,False,True,False
25015103B2,False,True,False
2489182-B2,False,True,False
25017738B2,False,True,False
2484220-B3,False,True,False
25012919B8,False,True,False
25012175B4,False,True,False
25002366B6,False,True,False
2485328-B2,False,True,False
2474718-B4,False,True,False
25016915B2,False,True,False
2487941-B2,False,True,False
25025788B2,False,True,False
25002472B2,False,True,False
2473266-B,False,True,False
2466881-B2,False,True,False
25014684B,False,True,False
25017354B5,False,True,False
2466285-B,False,True,False
25002898B2,False,True,False
25015495B4,False,True,False
25025297B,False,True,False
25015425B2,False,True,False
25024878B3,False,True,False
2485318-B2,False,True,False
25024983B2,False,True,False
2471237-B2,False,True,False
25026075B2,False,True,False
2477476-B2,False,True,False
2464812-B3,False,True,False
2469965-B2,False,True,False
2460239-B2,False,True,False
2465339-B2,False,True,False
2472316-B7,False,True,False
2468796-B3,False,True,False
2463720-B7,False,True,False
2474337-B3,False,True,False
2460641-B2,False,True,False
2486833-B2,False,True,False
2461671-B2,False,True,False
2460949-B3,False,True,False
25025240B,False,True,False
25026180B2,False,True,False
25022406B2,False,True,False
2472471-B2,False,True,False
2470647-B2,False,True,False
2483211-B2,False,True,False
2474638-B3,False,True,False
2468325-B,False,True,False
25009367B2,False,True,False
2461700-B2,False,True,False
25024302B4,False,True,False
25021901B2,False,True,False
25001939B2,False,True,False
2476834-B3,False,True,False
2478091-B4,False,True,False
25021918B4,False,True,False
2462614-B3,False,True,False
2461836-B2,False,True,False
2465795-B4,False,True,False
2484734-B5,False,True,False
2477941-B2,False,True,False
2485517-B2,False,True,False
2461487-B2,False,True,False
25015087B2,False,True,False
2470260-B,False,True,False
25016785B2,False,True,False
2462830-B4,False,True,False
25016088B2,False,True,False
2473545-B2,False,True,False
25024855B3,False,True,False
2481703-B2,False,True,False
2489203-B,False,True,False
2469963-B2,False,True,False
2484633-B2,False,True,False
25021554B2,False,True,False
2477668-B3,False,True,False
25012170B5,False,True,False
2483961-B3,False,True,False
2484301-B2,False,True,False
25025570B2,False,True,False
25017589B6,False,True,False
2484463-B2,False,True,False
25023687B2,False,True,False
2468720-B2,False,True,False
2466703-B4,False,True,False
25015064B,False,True,False
25009297B,False,True,False
25025245B2,False,True,False
2465827-B5,False,True,False
2484228-B,False,True,False
25021171B2,False,True,False
2465843-B2,False,True,False
25025509B2,False,True,False
2471885-B2,False,True,False
2463351-B4,False,True,False
25017355B1,False,True,False
2460628-B2,False,True,False
25021277B4,False,True,False
25048256B2,False,True,False
25049966B2,False,True,False
25033482B2,False,True,False
25027181B4,False,True,False
25045839B,False,True,False
25018956B3,False,True,False
25017341B3,False,True,False
25028010B2a,False,True,False
2462939-B,False,True,False
25023828B,False,True,False
25061727B2,False,True,False
25052654B2,False,True,False
25050888B3,False,True,False
25021922B2,False,True,False
25047088B,False,True,False
25063700B,False,True,False
25030750B2,False,True,False
25027131B2,False,True,False
25034940B11,False,True,False
25015215B2,False,True,False
25028014B5,False,True,False
25024765B2,False,True,False
25024433B2,False,True,False
25046521B3,False,True,False
25050415B2,False,True,False
2491579B,False,True,False
25052316B,False,True,False
25060539B2,False,True,False
25016827B2,False,True,False
25025293B2,False,True,False
25021890B4,False,True,False
25021421B2,False,True,False
25016027B,False,True,False
25030334B2,False,True,False
25045625B3,False,True,False
25032245B2,False,True,False
25015640B5,False,True,False
25036333B3,False,True,False
25015191B2,False,True,False
2485164-B2,False,True,False
25032143B3,False,True,False
25028010B2,False,True,False
25033894B2,False,True,False
25014627B3,False,True,False
25021665B3,False,True,False
25027181B3,False,True,False
25045450B5,False,True,False
25047401B2,False,True,False
25051008B4,False,True,False
25029906B2,False,True,False
25029179B,False,True,False
25034929B2,False,True,False
25028879B3,False,True,False
25023972B3,False,True,False
25024695B2,False,True,False
25031271B2,False,True,False
25033211B,False,True,False
2484791-B2,False,True,False
25047066B,False,True,False
25050862B2,False,True,False
25045625B2,False,True,False
25019335B6,False,True,False
25058118B4,False,True,False
25023327B3,False,True,False
25028014B6,False,True,False
25026103B3,False,False,True
2488065-B3,False,False,True
25018571B2,False,False,True
25013189B3,False,False,True
2482952-B2,False,False,True
25002388B2,False,False,True
2462290-B2,False,False,True
25021120B4,False,False,True
25025506B,False,False,True
2473545-B3,False,False,True
25015811B3,False,False,True
25002329B2,False,False,True
2483862-B2,False,False,True
2474612-B2,False,False,True
25017089B2,False,False,True
2461703-B3,False,False,True
25001965B2,False,False,True
25014268B,False,False,True
2476252-B2,False,False,True
2464690-B2,False,False,True
2469661-B,False,False,True
25018457B2,False,False,True
2463656-B2,False,False,True
25015190B2,False,False,True
2486653-B2,False,False,True
25002663B5,False,False,True
25023934B2,False,False,True
2483014-B4,False,False,True
2483055-B2,False,False,True
25017338B3,False,False,True
25014318B,False,False,True
2489331-B2,False,False,True
25019716B2,False,False,True
25021538B2,False,False,True
2487651-B,False,False,True
2486812-B2,False,False,True
2463370-B2,False,False,True
25017518B2,False,False,True
2469256-B2,False,False,True
25002801B1,False,False,True
2477053-B3,False,False,True
25023869B4,False,False,True
2476376-B2,False,False,True
2469693-B,False,False,True
2482607-B,False,False,True
2483768-B4,False,False,True
25002328B2,False,False,True
2464548-B,False,False,True
2484791-B3,False,False,True
25017322B2,False,False,True
25017718B2,False,False,True
25021911B2,False,False,True
2473600-B3,False,False,True
25012170B4,False,False,True
25018910B2,False,False,True
2473228-B2,False,False,True
25017716B2,False,False,True
2484727-B2,False,False,True
2474626-B2,False,False,True
2476250-B2,False,False,True
2461755-B3,False,False,True
25015204B2,False,False,True
2461002-B2,False,False,True
2490972B8,False,False,True
2474189-B7,False,False,True
2469019-B2,False,False,True
2472465-B2,False,False,True
2473608-B2,False,False,True
2485259-B6,False,False,True
2471921-B2,False,False,True
2486104-B2,False,False,True
25021622B4,False,False,True
2486813-B2,False,False,True
2486262-B4,False,False,True
25026291B2,False,False,True
2469110-B3,False,False,True
2485303-B2,False,False,True
25025102B2,False,False,True
25018592B,False,False,True
2486165-B2,False,False,True
25021658B3,False,False,True
25002504B2,False,False,True
25024732B2,False,False,True
25012148B4,False,False,True
2482483-B2,False,False,True
2490963B2,False,False,True
2472509-B4,False,False,True
2463643-B,False,False,True
2491560B2,False,False,True
2476856-B2,False,False,True
2477189-B2,False,False,True
2468105-B2,False,False,True
2472453-B2,False,False,True
25017073B2,False,False,True
2475184-B2,False,False,True
2468450-B2,False,False,True
2469849-B2,False,False,True
2460242-B2,False,False,True
2471887-B,False,False,True
2462885-B2,False,False,True
25017341B4,False,False,True
2482957-B2,False,False,True
2484209-B2,False,False,True
25013023B2,False,False,True
25019102B4,False,False,True
2468954-B2,False,False,True
25021474B,False,False,True
2460770-B2,False,False,True
25019457B2,False,False,True
25017748B2,False,False,True
2472505-B,False,False,True
2488039-B2,False,False,True
25026798B2,False,False,True
25023590B3,False,False,True
2468442-B2,False,False,True
2485969-B2,False,False,True
25019107B,False,False,True
25023930B2,False,False,True
2487246-B2,False,False,True
2461698-B,False,False,True
25024431B,False,False,True
25014217B3,False,False,True
2468417-B2,False,False,True
2471595-B3,False,False,True
2485635-B2,False,False,True
2481696-B4,False,False,True
2477189-B3,False,False,True
25026144B3,False,False,True
25034245B2,False,False,True
25028014B7,False,False,True
25063676B,False,False,True
25021555B2,False,False,True
25017923B,False,False,True
25022458B2,False,False,True
2487518-B,False,False,True
25028186B2,False,False,True
25020714B4,False,False,True
25017499B,False,False,True
25029737B2,False,False,True
25022344B2,False,False,True
25049669B3,False,False,True
25055681B2,False,False,True
25023687B4,False,False,True
25020232B,False,False,True
25041763B,False,False,True
2460615-B4,False,False,True
25063228B5,False,False,True
25012737B4,False,False,True
25028151B3,False,False,True
25015867B2,False,False,True
2488335-B,False,False,True
2485473-B2,False,False,True
25017730B2,False,False,True
2485276-B3,False,False,True
25027723B4,False,False,True
25019474B2,False,False,True
2483073-B3,False,False,True
25055784B2,False,False,True
25047067B2,False,False,True
25055857B2,False,False,True
25058627B2,False,False,True
25025291B,False,False,True
25050888B2,False,False,True
2488987-B2,False,False,True
25021672B,False,False,True
25030988B4,False,False,True
2484862-B3,False,False,True
25036340B1,False,False,True
2476286-B2,False,False,True
25027718B2,False,False,True
25047972B2,False,False,True
25034940B12,False,False,True
25032626B2,False,False,True
25019273B,False,False,True
25015798B2,False,False,True
25015608B2,False,False,True
25059686B2,False,False,True
25019629B2,False,False,True
25027181B6,False,False,True
25035354B2,False,False,True
25048633B2,False,False,True
25016031B2,False,False,True
25045403B2,False,False,True
25002379B2,False,False,True
25021665B2,False,False,True
25058118B3,False,False,True
25047538B2,False,False,True
25015594B2,False,False,True
25050345B2,False,False,True
25032360B2,False,False,True
25057865B1,False,False,True
2483850-B2,False,False,True
25028868B2,False,False,True
