,train,val,test
87,2469260-B3,2464817-B,2483868-B4
88,2469496-B,25018584B,25015495B3
89,2469515-B2,25023934B2,2490820B3
90,2469569-B2,2487274-B2,2465396-B2
91,2469661-B,2469023-B2,25016785B2
92,2469963-B2,25015863B2,2471884-B2
93,2469965-B2,25025298B2,2475159-B
94,2469969-B2,2485328-B2,25025570B2
95,2470260-B,2491560B2,2462987-B2
96,2470270-B2,25017227B2,25024142B2
97,2470647-B2,2483363-B3,25009756B2
98,2471072-B2,2473623-B2,2484791-B3
99,2471237-B2,2484004-B2,2490820B2
100,2471442-B3,2487246-B2,25012253B3
101,2471595-B3,25002898B2,25025240B
102,2471618-B3,2461836-B2,25026669B2
103,2471885-B2,25013352B2,25009529B2
104,2471887-B,2491131B2,2473621-B3
105,2471921-B2,2460404-B3,25023573B
106,2471957-B,25002804B2,2469849-B2
107,2471963-B,25021120B4,25023590B3
108,2472453-B2,2466891-B2,25015422B
109,2472465-B2,2491191B3,2460974-B2
110,2472471-B2,2473218-B2,2482969-B
111,2472500-B2,25009578B4,2482947-B2
112,2472505-B,25017538B4,2483211-B2
113,2472509-B6,25019790B2,25026075B2
114,2473218-B3,2474901-B,2469072-B2
115,2473266-B,25002663B5,25021481B2
116,2473272-B3,25021901B2,2483220-B1
117,2473366-B2,2460602-B,2474150-B3
118,2473394-B2,25020263B2,25009148B4
119,2473534-B2,25021893B2,2487656-B4
120,2473545-B3,25017515B2,2473608-B2
121,2473600-B3,2463351-B4,2461677-B2
122,2473738-B3,2472509-B4,2465989-B2
123,2474124-B2,25018457B2,25002897B2
124,2474188-B2,2476983-B,2473228-B2
125,2474189-B7,2484209-B2,25019621B4
126,2474291-B2,2460960-B,2462637-B2
127,2474500-B2,2487567-B2,25019629B2
128,2474612-B2,2476693-B3,2476299-B2
129,2474631-B3,25023828B,25015608B2
130,2474721-B,2487518-B,25023174B2
131,2474739-B2,25017500B,25013189B4
132,2475011-B2,25019706B2,2485276-B3
133,2475022-B,25025076B,25016827B2
134,2475126-B2,2483073-B3,25026752B
135,2475184-B2,25027131B2,25025954B3
136,2475349-B2,25015798B2,25027181B4
137,2476242-B2,2462609-B2,25013977B2
138,2476250-B2,25017592B3,25014627B2
139,2476252-B2,25019339B3,2470055-B2
140,2476295-B3,25025975B2,25026797B2
141,2476376-B2,2482883-B2,2491579B
142,2476391-B2,25025616B,25017739B2
143,2476681-B2,25019675B2,25002382B
144,2476750-B,2491552B,2482600-B2
145,2476856-B2,25015191B2,25027181B2
146,2476984-B2,25018478B2,25021558B2
147,2477039-B,25020799B3,25026509B
148,2477053-B3,25002379B2,25025951B
149,2477118-B3,25019294B1,25024433B2
150,2477118-B4,2460943-B3,25022458B2
151,2477189-B2,25020232B,25020377B2
152,2477189-B3,2484862-B3,25015886B2
153,2477285-B2,2487053-B2,25023961B2
154,2477299-B2,25015421B3,25027181B6
155,2477476-B2,25025097B,25022584B3
156,2477541-B2,25002510B2,25020714B4
157,2477670-B2,2462939-B,2484660-B2
158,2477695-B2,25024854B2,25023327B3
159,2477814-B5,25024765B2,25027181B5
160,2477949-B2,25015215B2,25021487B
161,2477977-B3,25017341B3,25015640B5
162,2478091-B4,,
163,2481703-B2,,
164,2481723-B2,,
165,2481750-B2,,
166,2482056-B4,,
167,2482461-B2,,
168,2482483-B2,,
169,2482607-B,,
170,2482896-B2,,
171,2482952-B2,,
172,2482957-B2,,
173,2482962-B2,,
174,2482992-B,,
175,2483215-B5,,
176,2483215-B6,,
177,2483846-B,,
178,2483862-B2,,
179,2483961-B3,,
180,2483973-B1,,
181,2483993-B2,,
182,2484228-B,,
183,2484301-B2,,
184,2484633-B2,,
185,2484727-B2,,
186,2484734-B5,,
187,2484743-B4,,
188,2484883-B2,,
189,2485259-B6,,
190,2485303-B2,,
191,2485517-B2,,
192,2485635-B2,,
193,2485805-B,,
194,2485969-B2,,
195,2486104-B1,,
196,2486104-B2,,
197,2486165-B2,,
198,2486197-B2,,
199,2486262-B4,,
200,2486653-B3,,
201,2486833-B2,,
202,2486845-B2,,
203,2487140-B2,,
204,2487143-B,,
205,2487237-B2,,
206,2487388-B2,,
207,2487941-B2,,
208,2488044-B3,,
209,2488050-B3,,
210,2488065-B3,,
211,2488320-B3,,
212,2488330-B2,,
213,2488344-B2,,
214,2488369-B2,,
215,2488475-B2,,
216,2488477-B2,,
217,2488767-B,,
218,2488916-B2,,
219,2489131-B3,,
220,2489137-B4,,
221,2489182-B2,,
222,2489203-B,,
223,2489331-B2,,
224,2490547B2,,
225,2490750B4,,
226,2490837B2,,
227,2490860B2,,
228,2490963B2,,
229,2490964B2,,
230,2491226B2,,
231,2491275B2,,
232,25001929B3,,
233,25001965B2,,
234,25001966B2,,
235,25002073B3,,
236,25002329B2,,
237,25002366B6,,
238,25002388B2,,
239,25002391B2,,
240,25002496B2,,
241,25002788B2,,
242,25002789B2,,
243,25002801B1,,
244,25002906B2,,
245,25002907B3,,
246,25009148B3,,
247,25009297B,,
248,25009539B3,,
249,25012148B3,,
250,25012148B4,,
251,25012153B2,,
252,25012170B5,,
253,25012175B4,,
254,25012628B2,,
255,25012760B2,,
256,25012785B2,,
257,25012915B2,,
258,25012919B9,,
259,25013162B2,,
260,25013189B2,,
261,25013189B3,,
262,25013871B6,,
263,25013878B2,,
264,25014124B2,,
265,25014160B2,,
266,25014217B2,,
267,25014226B2,,
268,25014265B2,,
269,25014268B,,
270,25014684B,,
271,25015064B,,
272,25015087B2,,
273,25015101B2,,
274,25015103B2,,
275,25015234B2,,
276,25015408B3,,
277,25015495B4,,
278,25015811B3,,
279,25015820B,,
280,25015870B3,,
281,25016077B2,,
282,25016088B2,,
283,25016772B2,,
284,25016829B2,,
285,25016903B4,,
286,25016905B4,,
287,25016926B2,,
288,25017073B2,,
289,25017089B2,,
290,25017220B2,,
291,25017242B2,,
292,25017320B2,,
293,25017322B2,,
294,25017338B3,,
295,25017341B4,,
296,25017354B5,,
297,25017383B2,,
298,25017518B2,,
299,25017539B2,,
300,25017539B3,,
301,25017589B6,,
302,25017711B,,
303,25017718B2,,
304,25017748B2,,
305,25017767B2,,
306,25017932B2,,
307,25018002B2,,
308,25018453B2,,
309,25018571B2,,
310,25018592B,,
311,25019081B3,,
312,25019283B2,,
313,25019284B2,,
314,25019376B2,,
315,25019379B,,
316,25019384B2,,
317,25019468B2,,
318,25019621B2,,
319,25019716B2,,
320,25019773B3,,
321,25019776B2,,
322,25020573B3,,
323,25020714B2,,
324,25021164B2,,
325,25021171B2,,
326,25021197B2,,
327,25021291B2,,
328,25021419B1,,
329,25021474B,,
330,25021538B2,,
331,25021554B2,,
332,25021575B4,,
333,25021622B4,,
334,25021640B3,,
335,25021658B3,,
336,25021667B2,,
337,25021668B2,,
338,25021911B2,,
339,25021918B4,,
340,25022019B2,,
341,25022038B2,,
342,25022262B2,,
343,25022278B2,,
344,25022330B2,,
345,25022343B3,,
346,25022354B2,,
347,25023016B6,,
348,25023184B2,,
349,25023590B4,,
350,25023690B3,,
351,25023814B,,
352,25023869B3,,
353,25023930B2,,
354,25023936B2,,
355,25024243B2,,
356,25024302B4,,
357,25024310B3,,
358,25024688B2,,
359,25024698B4,,
360,25024732B2,,
361,25024855B3,,
362,25024878B3,,
363,25024982B2,,
364,25025083B2,,
365,25025096B2,,
366,25025251B,,
367,25025262B2,,
368,25025297B,,
369,25025506B,,
370,25025510B3,,
371,25025567B3,,
372,25025675B2,,
373,25025960B2,,
374,25026103B3,,
375,25026163B,,
376,25026180B2,,
377,25026291B2,,
378,25026740B2,,
379,25027122B2,,
380,25027135B3,,
381,25027167B2,,
382,25027290B2,,
383,2460615-B4,,
384,2462468-B2,,
385,2463367-B2,,
386,2476286-B2,,
387,2476840-B8,,
388,2477051-B1,,
389,2477051-B2,,
390,2477926-B4,,
391,2482111-B2,,
392,2483850-B2,,
393,2484791-B2,,
394,2485164-B2,,
395,2485473-B2,,
396,2485536-B2,,
397,2485632-B,,
398,2486102-B2,,
399,2487043-B,,
400,2487057-B,,
401,2487063-B2,,
402,2488040-B,,
403,2488302-B2,,
404,2488335-B,,
405,2488773-B2,,
406,2488960-B2,,
407,2488987-B2,,
408,2490979B2,,
409,2490980B,,
410,25009557B,,
411,25012737B4,,
412,25013062B2,,
413,25013629B6,,
414,25014298B2,,
415,25014627B3,,
416,25015052B3,,
417,25015184B2,,
418,25015191B3,,
419,25015471B,,
420,25015496B,,
421,25015594B2,,
422,25015640B3,,
423,25015784B2,,
424,25015867B2,,
425,25016027B,,
426,25016031B2,,
427,25017213B,,
428,25017342B2,,
429,25017355B4,,
430,25017499B,,
431,25017730B2,,
432,25017770B2,,
433,25017923B,,
434,25017930B,,
435,25018956B3,,
436,25019094B8,,
437,25019273B,,
438,25019294B2,,
439,25019335B6,,
440,25019339B2,,
441,25019474B2,,
442,25019482B,,
443,25019503B,,
444,25019705B2,,
445,25020353B2,,
446,25020556B4,,
447,25020799B5,,
448,25021196B2,,
449,25021277B3,,
450,25021277B4,,
451,25021421B2,,
452,25021555B2,,
453,25021665B2,,
454,25021665B3,,
455,25021672B,,
456,25021735B5,,
457,25021890B4,,
458,25021890B6,,
459,25021922B2,,
460,25022013B,,
461,25022344B2,,
462,25022584B2,,
463,25022613B2,,
464,25023687B3,,
465,25023687B4,,
466,25023846B4,,
467,25023935B2,,
468,25023972B3,,
469,25024254B2,,
470,25024695B2,,
471,25024855B4,,
472,25024875B2,,
473,25024982B1,,
474,25025087B,,
475,25025092B3,,
476,25025291B,,
477,25025293B2,,
478,25025567B4,,
479,25025569B,,
480,25026103B2,,
481,25026144B2,,
482,25026144B3,,
483,25026285B2,,
484,25026294B3,,
485,25026499B3,,
486,25026782B3,,
487,25027181B3,,
488,25027193B,,
