,train,val,test
106,2474140-B3,2476376-B2,25003038B2
107,2474150-B3,2481750-B2,25019716B2
108,2474188-B2,2463135-B,2491275B2
109,2474189-B7,2466899-B2,25015190B2
110,2474500-B2,25026254B2,2472465-B2
111,2474626-B2,2489137-B4,2488344-B2
112,2474631-B3,2462123-B2,2466584-B
113,2474638-B3,2483215-B6,2461671-B2
114,2474739-B2,25021668B2,25021120B4
115,2475011-B2,2471959-B2,2460405-B2
116,2475022-B,2469033-B2,25012148B3
117,2475126-B2,2487941-B2,2473272-B3
118,2475159-B,25021911B2,2486197-B2
119,2475184-B2,25015204B2,2482056-B9
120,2475349-B2,25021918B4,25019107B
121,2476250-B2,2477668-B3,2474721-B
122,2476252-B2,25012175B4,25017539B3
123,2476295-B3,25021973B2,25014124B2
124,2476358-B2,2482962-B2,2466898-B2
125,2476391-B2,2462885-B2,2474337-B3
126,2476750-B,2483846-B,2484743-B4
127,2477053-B3,25015471B,25015886B2
128,2477118-B3,25024254B2,25021735B5
129,2477189-B2,25021196B2,25024855B4
130,2477274-B3,25019705B2,25015052B3
131,2477285-B2,25024433B2,25019706B2
132,2477473-B2,2487518-B,2482600-B2
133,2477476-B2,25017730B2,25020714B4
134,2477577-B3,2487043-B,25017355B4
135,2477670-B2,25025975B2,25026752B
136,2477809-B3,25014298B2,25022613B2
137,2477814-B5,25017500B,25021665B3
138,2477941-B2,25027181B4,2477051-B2
139,2477949-B2,2462609-B2,25023327B3
140,2477977-B3,25013977B2,2476286-B2
141,2478091-B4,25027181B6,25015640B3
142,2481696-B4,25022013B,2491552B
143,2481723-B2,25027131B2,25026499B3
144,2482483-B2,25023174B2,25002379B2
145,2482607-B,25020377B2,2482111-B2
146,2482896-B2,25012737B4,25020799B3
147,2482952-B2,25026144B2,25016027B
148,2482957-B2,2485473-B2,25025954B3
149,2482964-B2,25023935B2,2488335-B
150,2482969-B,25019474B2,25019629B2
151,2482992-B,25021672B,25021487B
152,2483014-B4,2488040-B,25025087B
153,2483055-B2,25025951B,25015496B
154,2483211-B2,25025567B4,25023961B2
155,2483215-B5,2490980B,25021890B6
156,2483363-B3,25017213B,25026285B2
157,2483768-B4,25002510B2,2477926-B4
158,2483868-B4,25022344B2,2484862-B3
159,2483961-B3,25026144B3,2488960-B2
160,2483973-B1,25017930B,2463367-B2
161,2484004-B2,25025569B,2483850-B2
162,2484220-B3,,
163,2484301-B2,,
164,2484312-B2,,
165,2484463-B2,,
166,2484633-B2,,
167,2484734-B4,,
168,2484771-B3,,
169,2484791-B3,,
170,2484883-B2,,
171,2485059-B2,,
172,2485259-B6,,
173,2485318-B2,,
174,2485517-B2,,
175,2485635-B2,,
176,2485805-B,,
177,2485969-B2,,
178,2486104-B2,,
179,2486262-B4,,
180,2486653-B3,,
181,2486687-B3,,
182,2486813-B2,,
183,2486845-B2,,
184,2487140-B2,,
185,2487146-B2,,
186,2487237-B2,,
187,2487274-B2,,
188,2487376-B2,,
189,2487558-B2,,
190,2487656-B4,,
191,2487896-B2,,
192,2488039-B2,,
193,2488044-B2,,
194,2488044-B3,,
195,2488050-B3,,
196,2488065-B3,,
197,2488320-B3,,
198,2488369-B2,,
199,2488475-B2,,
200,2488477-B2,,
201,2488767-B,,
202,2488769-B2,,
203,2488916-B2,,
204,2488932-B4,,
205,2489182-B2,,
206,2489203-B,,
207,2489331-B2,,
208,2490526B3,,
209,2490547B2,,
210,2490820B2,,
211,2490820B3,,
212,2490837B2,,
213,2490844B1,,
214,2490860B2,,
215,2490963B2,,
216,2490972B8,,
217,2491131B2,,
218,2491191B2,,
219,2491191B3,,
220,2491226B2,,
221,2491560B2,,
222,25001929B3,,
223,25001939B2,,
224,25001966B2,,
225,25002073B3,,
226,25002238B,,
227,25002328B2,,
228,25002329B2,,
229,25002366B6,,
230,25002388B2,,
231,25002472B2,,
232,25002496B2,,
233,25002504B2,,
234,25002663B5,,
235,25002744B2,,
236,25002801B1,,
237,25002804B2,,
238,25002897B2,,
239,25002906B2,,
240,25009124B2,,
241,25009148B3,,
242,25009148B4,,
243,25009297B,,
244,25009367B2,,
245,25009529B2,,
246,25009747B,,
247,25009756B2,,
248,25012148B4,,
249,25012170B5,,
250,25012485B2,,
251,25012628B2,,
252,25012760B2,,
253,25012915B2,,
254,25012919B8,,
255,25012919B9,,
256,25013023B2,,
257,25013162B2,,
258,25013189B2,,
259,25013189B3,,
260,25013465B2,,
261,25014217B2,,
262,25014226B2,,
263,25014268B,,
264,25014318B,,
265,25014684B,,
266,25015070B2,,
267,25015087B2,,
268,25015103B2,,
269,25015234B2,,
270,25015408B3,,
271,25015422B,,
272,25015425B2,,
273,25015488B2,,
274,25015495B3,,
275,25015622B2,,
276,25015625B2,,
277,25015811B3,,
278,25015820B,,
279,25015863B2,,
280,25016077B2,,
281,25016801B2,,
282,25016829B2,,
283,25016903B4,,
284,25016915B2,,
285,25017073B2,,
286,25017089B2,,
287,25017211B2,,
288,25017220B2,,
289,25017338B3,,
290,25017355B1,,
291,25017372B2,,
292,25017383B2,,
293,25017515B2,,
294,25017538B4,,
295,25017539B2,,
296,25017589B6,,
297,25017711B,,
298,25017716B2,,
299,25017718B2,,
300,25017738B2,,
301,25017748B2,,
302,25017767B2,,
303,25017932B2,,
304,25017948B3,,
305,25018453B2,,
306,25018571B2,,
307,25018592B,,
308,25018910B2,,
309,25019283B2,,
310,25019284B2,,
311,25019352B2,,
312,25019376B2,,
313,25019379B,,
314,25019384B2,,
315,25019457B2,,
316,25019468B2,,
317,25019508B4,,
318,25019621B2,,
319,25019621B4,,
320,25019773B3,,
321,25019776B2,,
322,25020714B2,,
323,25020717B2,,
324,25020760B3,,
325,25021164B2,,
326,25021171B2,,
327,25021197B2,,
328,25021260B2,,
329,25021291B2,,
330,25021419B1,,
331,25021474B,,
332,25021481B2,,
333,25021575B4,,
334,25021640B3,,
335,25021662B2,,
336,25021893B2,,
337,25021894B2,,
338,25022019B2,,
339,25022038B2,,
340,25022262B2,,
341,25022278B2,,
342,25022343B3,,
343,25022406B2,,
344,25023016B6,,
345,25023573B,,
346,25023590B3,,
347,25023590B4,,
348,25023690B3,,
349,25023814B,,
350,25023869B3,,
351,25023930B2,,
352,25023936B2,,
353,25023977B2,,
354,25024243B2,,
355,25024310B3,,
356,25024878B3,,
357,25024983B2,,
358,25025083B2,,
359,25025102B2,,
360,25025240B,,
361,25025245B2,,
362,25025251B,,
363,25025262B2,,
364,25025297B,,
365,25025506B,,
366,25025509B2,,
367,25025510B1,,
368,25025570B2,,
369,25025602B2,,
370,25025675B2,,
371,25025953B2,,
372,25025960B2,,
373,25026075B2,,
374,25026081B2,,
375,25026163B,,
376,25026180B2,,
377,25026669B2,,
378,25026740B2,,
379,25027122B2,,
380,25027135B3,,
381,25027167B2,,
382,25027290B2,,
383,2460615-B4,,
384,2460943-B3,,
385,2462468-B2,,
386,2462939-B,,
387,2470055-B2,,
388,2476299-B2,,
389,2476693-B3,,
390,2476840-B8,,
391,2477051-B1,,
392,2482883-B2,,
393,2483073-B3,,
394,2484660-B2,,
395,2484791-B2,,
396,2485164-B2,,
397,2485276-B3,,
398,2485536-B2,,
399,2485632-B,,
400,2486102-B2,,
401,2487053-B2,,
402,2487057-B,,
403,2487063-B2,,
404,2487567-B2,,
405,2488302-B2,,
406,2488773-B2,,
407,2488987-B2,,
408,2490979B2,,
409,2491579B,,
410,25002382B,,
411,25009557B,,
412,25013062B2,,
413,25013189B4,,
414,25013629B6,,
415,25014627B2,,
416,25014627B3,,
417,25015184B2,,
418,25015191B2,,
419,25015191B3,,
420,25015215B2,,
421,25015421B3,,
422,25015594B2,,
423,25015608B2,,
424,25015640B5,,
425,25015784B2,,
426,25015798B2,,
427,25015867B2,,
428,25016031B2,,
429,25016827B2,,
430,25017341B3,,
431,25017342B2,,
432,25017499B,,
433,25017592B3,,
434,25017739B2,,
435,25017770B2,,
436,25017923B,,
437,25018478B2,,
438,25018956B3,,
439,25019094B8,,
440,25019273B,,
441,25019294B1,,
442,25019294B2,,
443,25019335B6,,
444,25019339B2,,
445,25019339B3,,
446,25019482B,,
447,25019503B,,
448,25019675B2,,
449,25020232B,,
450,25020353B2,,
451,25020556B4,,
452,25020799B5,,
453,25021277B3,,
454,25021277B4,,
455,25021421B2,,
456,25021555B2,,
457,25021558B2,,
458,25021665B2,,
459,25021890B4,,
460,25021922B2,,
461,25022458B2,,
462,25022584B2,,
463,25022584B3,,
464,25023687B3,,
465,25023687B4,,
466,25023828B,,
467,25023846B4,,
468,25023972B3,,
469,25024695B2,,
470,25024765B2,,
471,25024854B2,,
472,25024875B2,,
473,25024982B1,,
474,25025076B,,
475,25025092B3,,
476,25025097B,,
477,25025291B,,
478,25025293B2,,
479,25025616B,,
480,25026103B2,,
481,25026294B3,,
482,25026509B,,
483,25026782B3,,
484,25026797B2,,
485,25027181B2,,
486,25027181B3,,
487,25027181B5,,
488,25027193B,,
